226	0	8	96
227	0	0	120
228	0	0	48
229	0	8	120
230	0	0	240
231	0	0	0
232	0	8	24
233	0	8	144
234	0	8	216
235	0	0	48
236	0	0	72
237	0	0	144
238	0	0	96
239	0	0	0
240	0	0	0
241	0	8	144
242	0	4	132
243	0	0	104
244	0	8	72
245	0	8	168
246	0	0	144
247	0	0	0
248	0	0	96
249	0	0	144
250	0	16	144
251	0	0	168
252	0	0	0
253	0	0	48
254	0	0	192
255	0	0	0
256	2	4	6
257	0	8	192
258	0	0	96
259	0	0	96
260	0	16	96
261	0	8	216
262	0	0	72
263	0	0	0
264	0	0	96
265	0	16	96
266	0	0	240
267	0	0	48
268	0	0	24
269	0	8	264
270	0	0	192
271	0	0	0
272	0	8	48
273	0	0	96
274	0	8	144
275	0	0	120
276	0	0	96
277	0	8	72
278	0	0	168
279	0	0	0
280	0	0	48
281	0	8	240
282	0	0	96
283	0	0	72
284	0	0	0
285	0	0	192
286	0	0	144
287	0	0	0
288	0	4	36
289	2	12	102
290	0	16	240
291	0	0	96
292	0	8	48
293	0	8	216
294	0	0	168
295	0	0	0
296	0	8	120
297	0	0	192
298	0	8	72
299	0	0	192
300	0	0	56
301	0	0	96
302	0	0	144
303	0	0	0
304	0	0	24
305	0	16	192
306	0	8	240
307	0	0	72
308	0	0	96
309	0	0	144
310	0	0	96
311	0	0	0
312	0	0	48
313	0	8	96
314	0	8	312
315	0	0	144
316	0	0	0
317	0	8	120
318	0	0	144
319	0	0	0
320	0	8	24
321	0	0	240
322	0	0	96
323	0	0	96
324	2	4	102
325	0	24	168
326	0	0	264
327	0	0	0
328	0	8	48
329	0	0	288
330	0	0	96
331	0	0	72
332	0	0	72
333	0	8	120
334	0	0	144
335	0	0	0
336	0	0	48
337	0	8	96
338	0	12	180
339	0	0	144
340	0	16	48
341	0	0	336
342	0	0	216
343	0	0	0
344	0	0	120
345	0	0	96
346	0	8	120
347	0	0	120
348	0	0	0
349	0	8	168
350	0	0	240
351	0	0	0
352	0	0	24
353	0	8	192
354	0	0	192
355	0	0	96
356	0	8	144
357	0	0	96
358	0	0	72
359	0	0	0
360	0	8	120
361	2	4	126
362	0	8	216
363	0	0	104
364	0	0	48
365	0	16	240
366	0	0	144
367	0	0	0
368	0	0	0
369	0	8	288
370	0	16	144
371	0	0	192
372	0	0	48
373	0	8	120
374	0	0	336
375	0	0	0
376	0	0	96
377	0	16	192
378	0	0	192
379	0	0	72
380	0	0	0
381	0	0	240
382	0	0	96
383	0	0	0
384	0	0	24
385	0	0	96
386	0	8	240
387	0	0	120
388	0	8	48
389	0	8	264
390	0	0	192
391	0	0	0
392	0	4	108
393	0	0	144
394	0	8	120
395	0	0	192
396	0	0	72
397	0	8	72
398	0	0	240
399	0	0	0
400	2	12	30
401	0	8	240
402	0	0	192
403	0	0	48
404	0	8	168
405	0	8	216
406	0	0	192
407	0	0	0
408	0	0	48
409	0	8	192
410	0	16	192
411	0	0	144
412	0	0	0
413	0	0	240
414	0	0	240
415	0	0	0
416	0	8	72
417	0	0	144
418	0	0	96
419	0	0	216
420	0	0	96
421	0	8	120
422	0	0	120
423	0	0	0
424	0	8	72
425	0	24	336
426	0	0	288
427	0	0	48
428	0	0	72
429	0	0	192
430	0	0	144
431	0	0	0
432	0	0	32
433	0	8	144
434	0	0	288
435	0	0	96
436	0	8	72
437	0	0	240
438	0	0	96
439	0	0	0
440	0	0	144
441	2	4	270
442	0	16	96
443	0	0	120
444	0	0	0
445	0	16	96
446	0	0	384
447	0	0	0
448	0	0	0
449	0	8	240
450	0	12	252
451	0	0	144
452	0	8	96
453	0	0	144
454	0	0	168
455	0	0	0
456	0	0	96
457	0	8	96
458	0	8	312
459	0	0	192
460	0	0	48
461	0	8	360
462	0	0	96
463	0	0	0
464	0	8	72
465	0	0	192
466	0	8	96
467	0	0	168
468	0	8	120
469	0	0	192
470	0	0	240
471	0	0	0
472	0	0	72
473	0	0	144
474	0	0	240
475	0	0	120
476	0	0	0
477	0	8	216
478	0	0	96
479	0	0	0
480	0	0	48
481	0	16	192
482	0	8	240
483	0	0	96
484	2	4	78
485	0	16	240
486	0	0	312
487	0	0	0
488	0	8	120
489	0	0	240
490	0	8	168
491	0	0	216
492	0	0	48
493	0	16	144
494	0	0	336
495	0	0	0
496	0	0	0
497	0	0	288
498	0	0	96
499	0	0	72
500	0	16	144
501	0	0	192
502	0	0	168
503	0	0	0
504	0	0	144
505	0	16	96
506	0	0	336
507	0	0	104
508	0	0	0
509	0	8	360
510	0	0	192
511	0	0	0
512	0	4	12
513	0	0	192
514	0	8	192
515	0	0	144
516	0	0	144
517	0	0	144
518	0	0	192
519	0	0	0
520	0	16	48
521	0	8	384
522	0	8	120
523	0	0	120
524	0	0	120
525	0	0	240
526	0	0	144
527	0	0	0
528	0	0	48
529	2	4	150
530	0	16	336
531	0	0	216
532	0	0	48
533	0	16	144
534	0	0	240
535	0	0	0
536	0	0	168
537	0	0	144
538	0	8	120
539	0	0	216
540	0	0	0
541	0	8	120
542	0	0	288
543	0	0	0
544	0	8	48
545	0	16	384
546	0	0	288
547	0	0	72
548	0	8	96
549	0	8	360
550	0	0	168
551	0	0	0
552	0	0	96
553	0	0	96
554	0	8	264
555	0	0	96
556	0	0	72
557	0	8	216
558	0	0	288
559	0	0	0
560	0	0	48
561	0	0	192
562	0	8	96
563	0	0	216
564	0	0	96
565	0	16	144
566	0	0	360
567	0	0	0
568	0	0	48
569	0	8	384
570	0	0	192
571	0	0	120
572	0	0	0
573	0	0	192
574	0	0	192
575	0	0	0
576	2	4	30
577	0	8	96
578	0	12	204
579	0	0	192
580	0	16	96
581	0	0	336
582	0	0	192
583	0	0	0
584	0	8	192
585	0	16	288
586	0	8	216
587	0	0	168
588	0	0	56
589	0	0	192
590	0	0	240
591	0	0	0
592	0	8	24
593	0	8	288
594	0	0	384
595	0	0	96
596	0	8	168
597	0	0	144
598	0	0	96
599	0	0	0
600	0	0	120
601	0	8	240
602	0	0	288
603	0	0	120
604	0	0	0
605	0	8	312
606	0	0	144
607	0	0	0
608	0	0	72
609	0	0	192
610	0	16	144
611	0	0	240
612	0	8	144
613	0	8	120
614	0	0	408
615	0	0	0
616	0	0	96
617	0	8	144
618	0	0	144
619	0	0	120
620	0	0	96
621	0	0	384
622	0	0	144
623	0	0	0
624	0	0	0
625	2	20	150
626	0	8	432
627	0	0	96
628	0	8	72
629	0	16	432
630	0	0	240
631	0	0	0
632	0	0	96
633	0	0	240
634	0	8	168
635	0	0	240
636	0	0	0
637	0	8	168
638	0	0	240
639	0	0	0
640	0	8	24
641	0	8	336
642	0	0	192
643	0	0	72
644	0	0	192
645	0	0	192
646	0	0	192
647	0	0	0
648	0	4	108
649	0	0	240
650	0	24	360
651	0	0	192
652	0	0	24
653	0	8	168
654	0	0	336
655	0	0	0
656	0	8	96
657	0	8	240
658	0	0	96
659	0	0	264
660	0	0	96
661	0	8	216
662	0	0	264
663	0	0	0
664	0	0	120
665	0	0	288
666	0	8	360
667	0	0	96
668	0	0	0
669	0	0	144
670	0	0	144
671	0	0	0
672	0	0	48
673	0	8	144
674	0	8	288
675	0	0	224
676	2	12	78
677	0	8	360
678	0	0	240
679	0	0	0
680	0	16	144
681	0	0	240
682	0	0	144
683	0	0	120
684	0	0	120
685	0	16	144
686	0	0	384
687	0	0	0
688	0	0	24
689	0	16	480
690	0	0	192
691	0	0	120
692	0	8	168
693	0	0	288
694	0	0	120
695	0	0	0
696	0	0	144
697	0	16	96
698	0	8	312
699	0	0	240
700	0	0	0
701	0	8	408
702	0	0	192
703	0	0	0
704	0	0	24
705	0	0	288
706	0	8	288
707	0	0	144
708	0	0	48
709	0	8	120
710	0	0	384
711	0	0	0
712	0	8	96
713	0	0	288
714	0	0	288
715	0	0	96
716	0	0	120
717	0	0	192
718	0	0	144
719	0	0	0
720	0	8	72
721	0	0	192
722	0	4	228
723	0	0	96
724	0	8	120
725	0	24	360
726	0	0	264
727	0	0	0
728	0	0	144
729	2	4	318
730	0	16	144
731	0	0	288
732	0	0	0
733	0	8	168
734	0	0	480
735	0	0	0
736	0	0	48
737	0	0	240
738	0	8	240
739	0	0	120
740	0	16	192
741	0	0	288
742	0	0	96
743	0	0	0
744	0	0	144
745	0	16	192
746	0	8	312
747	0	0	216
748	0	0	48
749	0	0	384
750	0	0	288
751	0	0	0
752	0	0	0
753	0	0	144
754	0	16	240
755	0	0	288
756	0	0	192
757	0	8	120
758	0	0	264
759	0	0	0
760	0	0	48
761	0	8	480
762	0	0	144
763	0	0	96
764	0	0	0
765	0	16	240
766	0	0	288
767	0	0	0
768	0	0	8
769	0	8	240
770	0	0	384
771	0	0	144
772	0	8	48
773	0	8	312
774	0	0	360
775	0	0	0
776	0	8	240
777	0	0	192
778	0	8	168
779	0	0	240
780	0	0	96
781	0	0	240
782	0	0	288
783	0	0	0
784	2	4	54
785	0	16	192
786	0	0	192
787	0	0	120
788	0	8	120
789	0	0	384
790	0	0	192
791	0	0	0
792	0	0	120
793	0	16	96
794	0	8	504
795	0	0	96
796	0	0	0
797	0	8	360
798	0	0	192
799	0	0	0
800	0	12	84
801	0	8	432
802	0	8	144
803	0	0	240
804	0	0	144
805	0	0	192
806	0	0	336
807	0	0	0
808	0	8	72
809	0	8	384
810	0	8	408
811	0	0	168
812	0	0	96
813	0	0	144
814	0	0	144
815	0	0	0
816	0	0	48
817	0	0	144
818	0	8	336
819	0	0	240
820	0	16	96
821	0	8	360
822	0	0	240
823	0	0	0
824	0	0	240
825	0	0	336
826	0	0	144
827	0	0	168
828	0	0	0
829	0	8	264
830	0	0	240
831	0	0	0
832	0	8	24
833	0	8	336
834	0	0	192
835	0	0	144
836	0	0	240
837	0	0	192
838	0	0	168
839	0	0	0
840	0	0	96
841	2	12	174
842	0	8	312
843	0	0	144
844	0	0	72
845	0	24	360
846	0	0	480
847	0	0	0
848	0	8	72
849	0	0	336
850	0	24	240
851	0	0	240
852	0	0	96
853	0	8	120
854	0	0	528
855	0	0	0
856	0	0	72
857	0	8	384
858	0	0	192
859	0	0	168
860	0	0	0
861	0	0	288
862	0	0	96
863	0	0	0
864	0	0	96
865	0	16	192
866	0	8	528
867	0	0	152
868	0	0	96
869	0	0	384
870	0	0	192
871	0	0	0
872	0	8	120
873	0	8	240
874	0	0	240
875	0	0	288
876	0	0	96
877	0	8	120
878	0	0	240
879	0	0	0
880	0	0	0
881	0	8	480
882	0	4	324
883	0	0	72
884	0	16	192
885	0	0	288
886	0	0	216
887	0	0	0
888	0	0	144
889	0	0	192
890	0	16	288
891	0	0	216
892	0	0	0
893	0	0	336
894	0	0	336
895	0	0	0
896	0	0	48
897	0	0	192
898	0	8	144
899	0	0	336
900	2	12	150
901	0	16	288
902	0	0	336
903	0	0	0
904	0	8	96
905	0	16	288
906	0	0	336
907	0	0	72
908	0	0	120
909	0	8	504
910	0	0	192
911	0	0	0
912	0	0	48
913	0	0	144
914	0	8	432
915	0	0	192
916	0	8	120
917	0	0	240
918	0	0	192
919	0	0	0
920	0	0	240
921	0	0	240
922	0	8	216
923	0	0	240
924	0	0	0
925	0	24	168
926	0	0	480
927	0	0	0
928	0	8	24
929	0	8	432
930	0	0	288
931	0	0	168
932	0	8	144
933	0	0	192
934	0	0	312
935	0	0	0
936	0	8	216
937	0	8	240
938	0	0	192
939	0	0	192
940	0	0	48
941	0	8	552
942	0	0	144
943	0	0	0
944	0	0	72
945	0	0	384
946	0	0	192
947	0	0	120
948	0	0	144
949	0	16	144
950	0	0	504
951	0	0	0
952	0	0	96
953	0	8	384
954	0	8	360
955	0	0	96
956	0	0	0
957	0	0	192
958	0	0	192
959	0	0	0
960	0	0	0
961	2	4	198
962	0	16	336
963	0	0	216
964	0	8	144
965	0	16	528
966	0	0	288
967	0	0	0
968	0	4	132
969	0	0	288
970	0	16	144
971	0	0	360
972	0	0	104
973	0	0	144
974	0	0	432
975	0	0	0
976	0	8	72
977	0	8	240
978	0	0	288
979	0	0	192
980	0	8	168
981	0	8	360
982	0	0	120
983	0	0	0
984	0	0	144
985	0	16	288
986	0	16	528
987	0	0	192
988	0	0	0
989	0	0	432
990	0	0	432
991	0	0	0
992	0	0	96
993	0	0	144
994	0	0	192
995	0	0	192
996	0	0	144
997	0	8	168
998	0	0	312
999	0	0	0
1000	0	16	144
1001	0	0	480
1002	0	0	192
1003	0	0	96
1004	0	0	168
1005	0	0	192
1006	0	0	240
1007	0	0	0
1008	0	0	0
1009	0	8	240
1010	0	16	336
1011	0	0	288
1012	0	0	48
1013	0	8	312
1014	0	0	360
1015	0	0	0
1016	0	0	192
1017	0	8	288
1018	0	8	216
1019	0	0	312
1020	0	0	0
1021	0	8	264
1022	0	0	384
1023	0	0	0
1024	2	4	6
1025	0	24	480
1026	0	0	384
1027	0	0	96
1028	0	8	192
1029	0	0	384
1030	0	0	144
1031	0	0	0
1032	0	0	96
1033	0	8	144
1034	0	0	528
1035	0	0	240
1036	0	0	96
1037	0	16	240
1038	0	0	144
1039	0	0	0
1040	0	16	96
1041	0	0	432
1042	0	8	144
1043	0	0	192
1044	0	8	216
1045	0	0	192
1046	0	0	504
1047	0	0	0
1048	0	0	72
1049	0	8	528
1050	0	0	336
1051	0	0	120
1052	0	0	0
1053	0	8	408
1054	0	0	192
1055	0	0	0
1056	0	0	96
1057	0	0	192
1058	0	4	300
1059	0	0	144
1060	0	16	96
1061	0	8	312
1062	0	0	360
1063	0	0	0
1064	0	0	240
1065	0	0	192
1066	0	16	240
1067	0	0	288
1068	0	0	48
1069	0	8	360
1070	0	0	432
1071	0	0	0
1072	0	0	24
1073	0	16	288
1074	0	0	384
1075	0	0	168
1076	0	8	264
1077	0	0	288
1078	0	0	216
1079	0	0	0
1080	0	0	192
1081	0	0	192
1082	0	8	264
1083	0	0	152
1084	0	0	0
1085	0	0	384
1086	0	0	336
1087	0	0	0
1088	0	8	48
1089	2	4	390
1090	0	16	144
1091	0	0	408
1092	0	0	96
1093	0	8	120
1094	0	0	312
1095	0	0	0
1096	0	8	144
1097	0	8	432
1098	0	8	360
1099	0	0	144
1100	0	0	120
1101	0	0	336
1102	0	0	240
1103	0	0	0
1104	0	0	96
1105	0	32	192
1106	0	0	576
1107	0	0	192
1108	0	8	72
1109	0	8	600
1110	0	0	192
1111	0	0	0
1112	0	0	168
1113	0	0	192
1114	0	8	264
1115	0	0	240
1116	0	0	0
1117	0	8	168
1118	0	0	432
1119	0	0	0
1120	0	0	48
1121	0	0	528
1122	0	0	192
1123	0	0	120
1124	0	8	240
1125	0	16	432
1126	0	0	264
1127	0	0	0
1128	0	0	96
1129	0	8	192
1130	0	16	528
1131	0	0	192
1132	0	0	72
1133	0	0	336
1134	0	0	432
1135	0	0	0
1136	0	0	0
1137	0	0	240
1138	0	8	144
1139	0	0	384
1140	0	0	192
1141	0	0	288
1142	0	0	216
1143	0	0	0
1144	0	0	144
1145	0	16	288
1146	0	0	384
1147	0	0	144
1148	0	0	0
1149	0	0	192
1150	0	0	240
1151	0	0	0
1152	0	4	36
1153	0	8	192
1154	0	8	672
1155	0	0	192
1156	2	12	102
1157	0	16	336
1158	0	0	288
1159	0	0	0
1160	0	16	240
1161	0	0	576
1162	0	0	144
1163	0	0	168
1164	0	0	96
1165	0	16	240
1166	0	0	432
1167	0	0	0
1168	0	8	48
1169	0	0	576
1170	0	16	240
1171	0	0	168
1172	0	8	216
1173	0	0	288
1174	0	0	360
1175	0	0	0
1176	0	0	168
1177	0	0	144
1178	0	0	192
1179	0	0	360
1180	0	0	0
1181	0	8	552
1182	0	0	240
1183	0	0	0
1184	0	8	120
1185	0	0	192
1186	0	8	288
1187	0	0	216
1188	0	0	192
1189	0	16	240
1190	0	0	480
1191	0	0	0
1192	0	8	72
1193	0	8	432
1194	0	0	336
1195	0	0	192
1196	0	0	192
1197	0	0	240
1198	0	0	144
1199	0	0	0
1200	0	0	56
1201	0	8	192
1202	0	8	288
1203	0	0	144
1204	0	0	96
1205	0	16	480
1206	0	0	504
1207	0	0	0
1208	0	0	144
1209	0	0	480
1210	0	8	264
1211	0	0	336
1212	0	0	0
1213	0	8	120
1214	0	0	480
1215	0	0	0
1216	0	0	24
1217	0	8	384
1218	0	0	288
1219	0	0	144
1220	0	16	192
1221	0	0	384
1222	0	0	144
1223	0	0	0
1224	0	8	240
1225	2	12	270
1226	0	8	504
1227	0	0	96
1228	0	0	72
1229	0	8	456
1230	0	0	288
1231	0	0	0
1232	0	0	96
1233	0	8	288
1234	0	8	288
1235	0	0	288
1236	0	0	144
1237	0	8	168
1238	0	0	504
1239	0	0	0
1240	0	0	96
1241	0	16	384
1242	0	0	384
1243	0	0	96
1244	0	0	0
1245	0	0	384
1246	0	0	192
1247	0	0	0
1248	0	0	48
1249	0	8	384
1250	0	20	444
1251	0	0	360
1252	0	8	96
1253	0	0	384
1254	0	0	288
1255	0	0	0
1256	0	8	312
1257	0	0	240
1258	0	16	144
1259	0	0	360
1260	0	0	144
1261	0	16	240
1262	0	0	432
1263	0	0	0
1264	0	0	0
1265	0	0	480
1266	0	0	384
1267	0	0	144
1268	0	8	120
1269	0	0	384
1270	0	0	240
1271	0	0	0
1272	0	0	144
1273	0	0	240
1274	0	8	504
1275	0	0	240
1276	0	0	0
1277	0	8	408
1278	0	0	240
1279	0	0	0
1280	0	8	24
1281	0	0	288
1282	0	8	144
1283	0	0	264
1284	0	0	240
1285	0	16	144
1286	0	0	696
1287	0	0	0
1288	0	0	96
1289	0	8	432
1290	0	0	192
1291	0	0	216
1292	0	0	96
1293	0	0	288
1294	0	0	336
1295	0	0	0
1296	2	4	102
1297	0	8	144
1298	0	0	384
1299	0	0	192
1300	0	24	168
1301	0	8	600
1302	0	0	192
1303	0	0	0
1304	0	0	264
1305	0	16	480
1306	0	8	216
1307	0	0	264
1308	0	0	0
1309	0	0	288
1310	0	0	432
1311	0	0	0
1312	0	8	48
1313	0	16	288
1314	0	8	576
1315	0	0	144
1316	0	0	288
1317	0	0	240
1318	0	0	120
1319	0	0	0
1320	0	0	96
1321	0	8	288
1322	0	8	504
1323	0	0	224
1324	0	0	72
1325	0	24	504
1326	0	0	480
1327	0	0	0
1328	0	0	72
1329	0	0	432
1330	0	0	288
1331	0	0	288
1332	0	8	120
1333	0	0	240
1334	0	0	384
1335	0	0	0
1336	0	0	144
1337	0	0	288
1338	0	0	240
1339	0	0	192
1340	0	0	0
1341	0	8	504
1342	0	0	240
1343	0	0	0
1344	0	0	48
1345	0	16	192
1346	0	8	336
1347	0	0	144
1348	0	8	96
1349	0	0	672
1350	0	0	480
1351	0	0	0
1352	0	12	180
1353	0	0	192
1354	0	8	264
1355	0	0	288
1356	0	0	144
1357	0	0	192
1358	0	0	288
1359	0	0	0
1360	0	16	48
1361	0	8	720
1362	0	0	288
1363	0	0	144
1364	0	0	336
1365	0	0	192
1366	0	0	216
1367	0	0	0
1368	0	0	216
1369	2	12	222
1370	0	16	528
1371	0	0	288
1372	0	0	0
1373	0	8	216
1374	0	0	336
1375	0	0	0
1376	0	0	120
1377	0	8	432
1378	0	16	240
1379	0	0	384
1380	0	0	96
1381	0	8	312
1382	0	0	456
1383	0	0	0
1384	0	8	120
1385	0	16	576
1386	0	0	480
1387	0	0	96
1388	0	0	120
1389	0	0	336
1390	0	0	240
1391	0	0	0
1392	0	0	0
1393	0	0	192
1394	0	16	576
1395	0	0	288
1396	0	8	168
1397	0	0	288
1398	0	0	240
1399	0	0	0
1400	0	0	240
1401	0	0	336
1402	0	8	168
1403	0	0	336
1404	0	0	0
1405	0	16	288
1406	0	0	528
1407	0	0	0
1408	0	0	24
1409	0	8	432
1410	0	0	384
1411	0	0	96
1412	0	8	192
1413	0	8	360
1414	0	0	336
1415	0	0	0
1416	0	0	192
1417	0	16	192
1418	0	8	408
1419	0	0	288
1420	0	0	96
1421	0	8	648
1422	0	0	288
1423	0	0	0
1424	0	8	144
1425	0	0	336
1426	0	0	384
1427	0	0	360
1428	0	0	96
1429	0	8	264
1430	0	0	384
1431	0	0	0
1432	0	0	72
1433	0	8	432
1434	0	0	384
1435	0	0	96
1436	0	0	0
1437	0	0	288
1438	0	0	192
1439	0	0	0
1440	0	8	120
1441	0	0	336
1442	0	0	288
1443	0	0	192
1444	2	4	126
1445	0	24	456
1446	0	0	384
1447	0	0	0
1448	0	8	216
1449	0	0	576
1450	0	24	168
1451	0	0	312
1452	0	0	104
1453	0	8	168
1454	0	0	720
1455	0	0	0
1456	0	0	48
1457	0	0	288
1458	0	4	324
1459	0	0	264
1460	0	16	240
1461	0	0	336
1462	0	0	192
1463	0	0	0
1464	0	0	144
1465	0	16	192
1466	0	8	696
1467	0	0	120
1468	0	0	0
1469	0	16	672
1470	0	0	432
1471	0	0	0
1472	0	0	0
1473	0	0	336
1474	0	0	192
1475	0	0	360
1476	0	8	288
1477	0	0	192
1478	0	0	360
1479	0	0	0
1480	0	16	144
1481	0	8	624
1482	0	0	288
1483	0	0	168
1484	0	0	192
1485	0	0	384
1486	0	0	240
1487	0	0	0
1488	0	0	48
1489	0	8	240
1490	0	16	432
1491	0	0	288
1492	0	8	120
1493	0	8	264
1494	0	0	600
1495	0	0	0
1496	0	0	336
1497	0	0	240
1498	0	0	192
1499	0	0	312
1500	0	0	0
1501	0	0	288
1502	0	0	288
1503	0	0	0
1504	0	0	96
1505	0	0	480
1506	0	0	288
1507	0	0	96
1508	0	16	192
1509	0	0	480
1510	0	0	192
1511	0	0	0
1512	0	0	192
1513	0	16	192
1514	0	8	600
1515	0	0	288
1516	0	0	72
1517	0	16	576
1518	0	0	288
1519	0	0	0
1520	0	0	0
1521	2	12	390
1522	0	8	240
1523	0	0	168
1524	0	0	240
1525	0	24	360
1526	0	0	576
1527	0	0	0
1528	0	0	96
1529	0	0	624
1530	0	16	432
1531	0	0	264
1532	0	0	0
1533	0	0	288
1534	0	0	240
1535	0	0	0
1536	0	0	24
1537	0	16	192
1538	0	8	528
1539	0	0	408
1540	0	0	96
1541	0	0	432
1542	0	0	240
1543	0	0	0
1544	0	8	240
1545	0	0	288
1546	0	8	408
1547	0	0	288
1548	0	0	120
1549	0	8	216
1550	0	0	672
1551	0	0	0
1552	0	8	48
1553	0	8	480
1554	0	0	288
1555	0	0	96
1556	0	8	264
1557	0	8	504
1558	0	0	144
1559	0	0	0
1560	0	0	192
1561	0	0	384
1562	0	0	336
1563	0	0	144
1564	0	0	0
1565	0	16	336
1566	0	0	576
1567	0	0	0
1568	0	4	108
1569	0	0	336
1570	0	16	240
1571	0	0	408
1572	0	0	144
1573	0	8	264
1574	0	0	648
1575	0	0	0
1576	0	8	120
1577	0	0	336
1578	0	0	192
1579	0	0	216
1580	0	0	192
1581	0	0	480
1582	0	0	192
1583	0	0	0
1584	0	0	72
1585	0	16	288
1586	0	16	528
1587	0	0	200
1588	0	8	72
1589	0	0	624
1590	0	0	384
1591	0	0	0
1592	0	0	240
1593	0	0	192
1594	0	8	408
1595	0	0	384
1596	0	0	0
1597	0	8	168
1598	0	0	384
1599	0	0	0
1600	2	12	30
1601	0	8	672
1602	0	8	480
1603	0	0	144
1604	0	8	240
1605	0	0	192
1606	0	0	336
1607	0	0	0
1608	0	0	192
1609	0	8	336
1610	0	0	384
1611	0	0	360
1612	0	0	48
1613	0	8	504
1614	0	0	336
1615	0	0	0
1616	0	8	168
1617	0	0	336
1618	0	8	144
1619	0	0	360
1620	0	8	216
1621	0	8	216
1622	0	0	360
1623	0	0	0
1624	0	0	192
1625	0	32	576
1626	0	0	240
1627	0	0	168
1628	0	0	0
1629	0	8	600
1630	0	0	336
1631	0	0	0
1632	0	0	48
1633	0	0	192
1634	0	0	768
1635	0	0	192
1636	0	8	192
1637	0	8	456
1638	0	0	432
1639	0	0	0
1640	0	16	192
1641	0	0	528
1642	0	8	168
1643	0	0	240
1644	0	0	144
1645	0	0	192
1646	0	0	528
1647	0	0	0
1648	0	0	0
1649	0	16	576
1650	0	0	480
1651	0	0	192
1652	0	0	240
1653	0	0	192
1654	0	0	264
1655	0	0	0
1656	0	0	240
1657	0	8	192
1658	0	8	504
1659	0	0	192
1660	0	0	0
1661	0	0	576
1662	0	0	240
1663	0	0	0
1664	0	8	72
1665	0	16	576
